# Official Stellarium sky-name aliases. Generated; do not edit.
# alias<TAB>englishName<TAB>language
Дірка зливу	Sink Hole	uk
Дірка у скупченні	Hole in a Cluster	uk
Дітсьо	Ditsö̀	uk
Діфда	Diphda	uk
Дія	Diya	uk
Длиннохвостое	The Longtail	ru
Довгий хвіст	The Longtail	uk
Домбай	Dombay	bg
Домбай	Dombay	ru
Домбай	Dombay	uk
Допере	Dopere	bg
Допере	Dopere	ru
Допере	Dopere	uk
Дорида	Doris	bg
Дорида	Doris	ru
Дорида	Doris	sr
Доріда	Doris	uk
Доўгахвост	The Longtail	be
Дофида	Dofida	bg
Дофида	Dofida	ru
Дофіда	Dofida	uk
Дракона	Draconis	be
Дракона	Draconis	ru
Дракона	Draconis	uk
Дракони Жертовника	Dragons of Ara	uk
Драконы Алтаря	Dragons of Ara	ru
Драуґ	Draugr	uk
Драўґр	Draugr	be
Драугр	Draugr	ru
Драугър	Draugr	bg
Дрејеров објекат	Dreyer's Object	sr
Друга з Гіад	Secunda Hyadum	uk
Друга найближча планетарна	Second Closest Planetary	uk
Другая найбліжэйшая плянэтарная	Second Closest Planetary	be
Друкюл	Drukyul	bg
Друкюл	Drukyul	uk
Друкюль	Drukyul	ru
Дубге	Dubhe	be
Дубге	Dubhe	uk
Дубе	Dubhe	sr
Ду̀бхе	Dubhe	bg
Дубхе	Dubhe	ru
Дуга Барнарда	Barnard's Arc	ru
Дуга Барнарда	Barnard's Arc	uk
Дуенде	Duende	bg
Дуенде	Duende	uk
Дулсинѐя	Dulcinea	bg
Дульсинея	Dulcinea	ru
Дульсінея	Dulcinea	uk
Дульсынэя	Dulcinea	be
Дуплет	Double-Headed Shot	ru
Дуэнде	Duende	ru
Дуэндэ	Duende	be
Дшу̀ба	Dschubba	bg
Дшуба	Dschubba	sr
Дългата опашка	The Longtail	bg
Дыёна	Dione	be
Дымідыюм	Dimidium	be
Дымящийся пистолет	Smoking gun	ru
Дыра в скоплении	Hole in a Cluster	ru
Дыфда	Diphda	be
Дыядэм	Diadem	be
Дыяніс	Dionysus	be
Дыятыма	Diotima	be
Дьявольская туманность	Diabolo Nebula	ru
Дэдал	Daedalus	be
Дэздэмона	Desdemona	be
Дэймас	Deimos	be
Дэле Каўстычэ	Delle Caustiche	be
Дэльфіна	Delphini	be
Дэнэб	Deneb	be
Дэнэб Альджэдзі	Deneb Algedi	be
Дэнэбала	Denebola	be
Дэспіна	Despina	be
Ебла	Ebla	bg
Ебла	Ebla	uk
Ебуорія	Eburonia	uk
Ебурония	Eburonia	bg
Евгенија	Eugenia	sr
Евгения	Eugenia	bg
Евгения	Eugenia	ru
Евномија	Eunomia	sr
Евномия	Eunomia	bg
Евномія	Eunomia	uk
Еврика	Eureka	bg
Еврика	Eureka	uk
Европа	Europa	bg
Европа	Europa	ru
Европа	Europa	sr
Европа	Europa	tt
Евфрозина	Euphrosyne	sr
Евфросина	Euphrosyne	ru
Евфросіна	Euphrosyne	uk
Егер	Eger	bg
Егер	Eger	uk
Егерија	Egeria	sr
Егерия	Egeria	bg
Егерія	Egeria	uk
Егир	AEgir	bg
Еґір	AEgir	uk
Ед Пастэрыёр	Yed Posterior	be
Ед Прыёр	Yed Prior	be
Ѐдазих	Edasich	bg
Едасих	Edasich	sr
Едасіх	Edasich	uk
Единорог R2 IRS3	Mon R2 IRS3	ru
Единорога	Monocerotis	ru
Еєке	Eyeke	uk
Ейеке	Eyeke	bg
Еквіано	Equiano	uk
Екиано	Equiano	bg
Елара	Elara	bg
Елара	Elara	sr
Елара	Elara	uk
Елгафар	Elgafar	bg
Елѐктра	Electra	bg
Електра	Electra	sr
Електра	Electra	uk
Елена	Helene	bg
Елена	Helene	ru
Еліпс Цвікі	Zwicky's Ellipse	uk
Елкуруд	Elkurud	bg
Ѐлнат	Elnath	bg
Ѐлтанин	Eltanin	bg
Елтанин	Eltanin	sr
Ель-Гафар	Elgafar	uk
Ель-Куруд	Elkurud	uk
Ельнатх	Elnath	uk
Ельтанін	Eltanin	uk
Емиу	Emiw	bg
Емів	Emiw	uk
Ен	Ain	uk
Ѐниф	Enif	bg
Ениф	Enif	sr
Еніф	Enif	uk
Енцелад	Enceladus	bg
Енцелад	Enceladus	sr
Енцелад	Enceladus	uk
Епиметей	Epimetheus	bg
Епиметеј	Epimetheus	sr
Епіметей	Epimetheus	uk
Епона	Epona	bg
Епона	Epona	uk
Ера̀й	Errai	bg
Ерида	Eris	uk
Ерис	Eris	bg
Ерис	Eris	sr
Ерідана	Eridani	uk
Ерос	Eros	bg
Ерос	Eros	sr
Ерос	Eros	uk
Ерраї	Errai	uk
Ескимска маглина	Eskimo Nebula	sr
Еурека	Eureka	sr
Еўропа	Europa	be
Ефросина	Euphrosyne	bg
Ехнатон	Akhenaten	bg
Ехнатон	Akhenaten	uk
Євгенія	Eugenia	uk
Європа	Europa	uk
Євус	Jebus	uk
Єд Постеріор	Yed Posterior	uk
Єд Пріор	Yed Prior	uk
Жанґ	Zhang	be
Жезло	Sceptrum	sr
Жемчужная нить	String of Pearls	ru
Жертвенника	Arae	ru
Жертовника	Arae	uk
Живописец A	Pictor A	ru
Живописец А	Pictor A	bg
Живописець A	Pictor A	uk
Живописца	Pictoris	ru
Живописця	Pictoris	uk
Жираф A	Camelopardalis A	ru
Жираф A	Camelopardalis A	uk
Жираф B	Camelopardalis B	ru
Жираф B	Camelopardalis B	uk
Жирафа	Camelopardalis	ru
Жирафи	Camelopardalis	uk
Житель Півдня	The Southerner	uk
Жовтневе скупчення «Сіль і перець»	October Salt-and-Pepper Cluster	uk
Жолаб	Praesepe	be
Жулиета	Juliet	bg
Журавля	Gruis	ru
Журавля	Gruis	uk
Жураўля	Gruis	be
Жыраф A	Camelopardalis A	be
Жыраф B	Camelopardalis B	be
Жырафа	Camelopardalis	be
Жыхар поўдня	The Southerner	be
Җир	Earth	tt
Завиджа̀ва	Zavijava	bg
Завийява	Zavijava	ru
Завіджава	Zavijava	uk
Завіява	Zavijava	be
Загублена Галактика Коупленда	The Lost Galaxy of Copeland	uk
Зайца	Leporis	be
Зайца	Leporis	ru
Зайця	Leporis	uk
Заколка Веранікі	Berenice's Hair Clip	be
Заколка Вероники	Berenice's Hair Clip	ru
Залатой рыбы	Doradus	be
Залаты чарвяк Коўплэнда	Copeland's Golden Worm	be
Залишки наднової Кальвера	Calvera's supernova remnant	uk
Залишки наднової Кеплера	Kepler's supernova remnant	uk
Залишки наднової Тіхо	Tycho's supernova remnant	uk
Залишок наднової γ Лебедя	γ Cyg supernova remnant	uk
Залишок наднової у Вітрилах	Vela supernova remnant	uk
Залишок наднової у Вовку	Lupus supernova remnant	uk
Заниах	Zaniah	ru
Занијах	Zaniah	sr
Занѝя	Zaniah	bg
Занія	Zaniah	be
Занія	Zaniah	uk
Западная туманность Вуаль	West Veil Nebula	ru
Западный Стрелец А	Sagittarius A West	ru
За̀рин	Sarin	bg
Затерянная в космосе галактика	Lost in Space Galaxy	ru
Заўрак	Zaurak	be
За̀урак	Zaurak	bg
Заурак	Zaurak	ru
Заурак	Zaurak	sr
Заурак	Zaurak	uk
Західний Стрілець A	Sagittarius A West	uk
Звезда Барнарда	Barnard's Star	ru
Звезда Летняя роза	The Summer Rose Star	ru
Звезда на Барнард	Barnard's Star	bg
Звезда Тигардена	Teegarden's	ru
Звезда Тигардена	Teegarden's Star	ru
Звезда-ком	Lump Star	ru
Звездано јато у Лабуду	Cygnus Star Cloud	sr
Звезден боец на Дарт Вейдър	Darth Vader's Starfighter	bg
Звезден куп 37	The 37 Cluster	bg
Звезден куп NGC 7129 IR	NGC 7129 IR Cluster	bg
Звезден куп Антарес	Antares Cluster	bg
Звезден куп Арфа	Harp Cluster	bg
Звезден куп Брус Лий	Bruce Lee Cluster	bg
Звезден куп буква S	Letter S Cluster	bg
Звезден куп буква Y	Letter Y Cluster	bg
Звезден куп Буква Пи	Letter Pi Cluster	bg
Звезден куп Бухал	E.T. Cluster	bg
Звезден куп Бухал	Owl Cluster	bg
Звезден куп Водно конче	Dragonfly Cluster	bg
Звезден куп Въртележка	Pinwheel Cluster	bg
Звезден куп Голяма мечка	Ursa Major Cluster	bg
Звезден куп Двоен клин	Double Wedge Cluster	bg
Звезден куп Диамант	Diamond Cluster	bg
Звезден куп Дива патица	Wild Duck Cluster	bg
Звезден куп Дракула	Dracula Cluster	bg
Звезден куп Е2	E2 Cluster	bg
Звезден куп Е3	E3 Cluster	bg
Звезден куп Електрическа китара	Electric Guitar Cluster	bg
Звезден куп Жертвеник	Ara Cluster	bg
Звезден куп Жилещ скорпион	Stinging Scorpion Cluster	bg
Звезден куп Звезден боец	Starfighter Cluster	bg
Звезден куп Звезден гущер	Star Lizard Cluster	bg
Звезден куп Звездна мъгла	Star Mist Cluster	bg
Звезден куп Златна арфа	Golden Harp Cluster	bg
Звезден куп Златна обица	Golden Earring Cluster	bg
Звезден куп Златно око	Golden-Eye Cluster	bg
Звезден куп Ин-ян	Yin-Yang Cluster	bg
Звезден куп Индианец	Indus Cluster	bg
Звезден куп Кентавър	Centaurus Cluster	bg
Звезден куп Кит	Cetus Cluster	bg
Звезден куп Коледно дърво	Christmas Tree Cluster	bg
Звезден куп Количка за пазаруване	Shopping Cart Cluster	bg
Звезден куп Косачка	Lawnmower Cluster	bg
Звезден куп Косите на Вероника	Coma Berenices Cluster	bg
Звезден куп Кралска кобра	King Cobra Cluster	bg
Звезден куп Крещящ череп	Screaming Skull Cluster	bg
Звезден куп Кринолин	Hoopskirt Cluster	bg
Звезден куп Крокодил	Crocodile Cluster	bg
Звезден куп Летящ еднорог	Flying Unicorn Cluster	bg
Звезден куп Лисичата глава	The Foxhead Cluster	bg
Звезден куп Ловец на глави	Head Hunter Cluster	bg
Звезден куп Лъв	Leo Cluster	bg
Звезден куп Магическа пентаграма	Magic Pentagram Cluster	bg
Звезден куп Малки ясли	Little Beehive Cluster	bg
Звезден куп Малък скорпион	Little Scorpion Cluster	bg
Звезден куп Медуза	Jellyfish Cluster	bg
Звезден куп Морска звезда	Starfish Cluster	bg
Звезден куп Мрежичка	Reticulum Cluster	bg
Звезден куп на Птолемей	Ptolemy's Cluster	bg
Звезден куп Намотка	Coil Cluster	bg
Звезден куп Неси	Loch Ness Moster Cluster	bg
Звезден куп Октопод	Octopus Cluster	bg
Звезден куп Орион	Orion Cluster	bg
Звезден куп Пак-Ман	Pac-Man Cluster	bg
Звезден куп Пегас	Pegasus Cluster	bg
Звезден куп Пеперуда	Butterfly Cluster	bg
Звезден куп Перла	Pearl Cluster	bg
Звезден куп Персей	Perseus Cluster	bg
Звезден куп Пещ	Fornax Cluster	bg
Звезден куп Пиян гущер	Drunken Lizard Cluster	bg
Звезден куп Платноход	Sailboat Cluster	bg
Звезден куп Плуващ алигатор	Swimming Alligator Cluster	bg
Звезден куп Помпа	Antlia Cluster	bg
Звезден куп Поясът на Орион	Orion Belt Cluster	bg
Звезден куп Призрак	Ghost Cluster	bg
Звезден куп Призрак	Ghost Globular Cluster	bg
Звезден куп Пудел	Poodle Cluster	bg
Звезден куп Пясъчен часовник	Hourglass Cluster	bg
Звезден куп Разбито сърце	Broken Heart Cluster	bg
Звезден куп Размита пеперуда	Fuzzy Butterfly Cluster	bg
Звезден куп Рак	Crab Cluster	bg
Звезден куп Ранено сърце	Wounded Heart Cluster	bg
Звезден куп Ръка	Hand Cluster	bg
Звезден куп Скат	Stingray Cluster	bg
Звезден куп Скъпоценен камък	Gem Cluster	bg
Звезден куп Стрелец	Great Sagittarius Cluster	bg
Звезден куп Сърце и камà	Heart and Dagger Cluster	bg
Звезден куп Телескоп	Telescopium Cluster	bg
Звезден куп Фантом	Phantom Cluster	bg
Звезден куп Фрегатна (Пиратска) птица	Frigate (Pirate) Bird Cluster	bg
Звезден куп Херкулес	Hercules Cluster	bg
Звезден куп Хидра	Hydra Cluster	bg
Звезден куп Чаена чаша	Teacup Cluster	bg
Звезден куп Черен лебед	Black Swan Cluster	bg
Звезден куп Чинията	The Dish Cluster	bg
Звезден куп Ъгломер	Norma Cluster	bg
Звезден куп Ясли	Beehive Cluster	bg
Звезден облак Щит	Scutum Star Cloud	bg
Звезден облак Ъгломер	Norma Star Cloud	bg
Звездният куп Скорпион	The Scorpion Cluster	bg
Звёздное облако Лебедя	Cygnus Star Cloud	ru
Звёздное облако Наугольника	Norma Star Cloud	ru
Звёздное облако Стрельца	Sagittarius Star Cloud	ru
Звёздное облако Щита	Scutum Star Cloud	ru
Звёздное скопление Облачная скульптура	Cloud Sculpting Star Cluster	ru
Звивиста Колона	Serpentine Column	uk
Зворотна галактика	Backward Galaxy	uk
Звышновая Кеплера	Kepler's Supernova	be
Звышновая Тыха	Tycho's Supernova	be
Зевс	Zeus	bg
Зевс	Zeus	ru
Зевс	Zeus	uk
Зелени прстен маглина	Green Ring Nebula	sr
Земля	Earth	ru
Земля	Earth	uk
Земља	Earth	sr
Земя	Earth	bg
Зеркало тётушки Маргарет	Aunt Margaret's Mirror	ru
Зета Рака	Tegmine	sr
Зеўс	Zeus	be
Зефир	Zephyr	bg
Зефир	Zephyr	ru
Зефір	Zephyr	uk
Зибал	Zibal	bg
Зибал	Zibal	sr
Зибаль	Zibal	ru
Зібал	Zibal	uk
Зібаль	Zibal	be
Зірка «Брила»	Lump Star	uk
Зірка Барнарда	Barnard's Star	uk
Зірка літньої троянди	The Summer Rose Star	uk
Зірка Тігардена	Teegarden's Star	uk
Зіркова Хмара у Лебеді	Cygnus Star Cloud	uk
Злиття Медуз	Medusa merger	uk
Змееносца	Ophiuchi	ru
Змеи	Serpentis	ru
Змієносця	Ophiuchi	uk
Змії	Serpentis	uk
Змінна туманність Гінда	Hind's Variable Nebula	uk
Змінна туманність Хаббла	Hubble's Variable Nebula	uk
Знак Южного интеграла	Southern Integral Sign	ru
Зникаюча галактика	Vanishing Galaxy	uk
Золотий Хробак Коупленда	Copeland's Golden Worm	uk
Золотої Риби	Doradus	uk
Золотой Рыбы	Doradus	ru
Золотой червь Коупленда	Copeland's Golden Worm	ru
Зорка Барнарда	Barnard's Star	be
Зоркавае воблака Лебедзя	Cygnus Star Cloud	be
Зоряна асоціація α Персея	α Per Association	uk
Зоряна хмара Стрільця	Sagittarius Star Cloud	uk
Зоряна хмара у Косинці	Norma Star Cloud	uk
Зоряна хмара у Щиті	Scutum Star Cloud	uk
Зоряний винищувач Дарта Вейдера	Darth Vader's Starfighter	uk
Зосма	Zosma	be
Зо̀сма	Zosma	bg
Зосма	Zosma	ru
Зосма	Zosma	sr
Зосма	Zosma	uk
Зубен Ельгенубі	Zubenelgenubi	uk
Зубен Ельшемалі	Zubeneschamali	uk
Зубен эль Шемали	Zubeneschamali	ru
Зубен Эльгенуби	Zubenelgenubi	ru
Зубен-ель-хакрабі	Zubenelhakrabi	uk
Зубенальхакраби	Zubenelhakrabi	ru
Зубѐнелакраби	Zubenelhakrabi	bg
Зубѐнелгенуби	Zubenelgenubi	bg
Зубѐнешамали	Zubeneschamali	bg
Зубэн-аль-джэнубі	Zubenelgenubi	be
Зубэн-аш-шамалі	Zubeneschamali	be
Зубэнэльгакрабі	Zubenelhakrabi	be
Зьліцьцё «Мэдуза»	Medusa Galaxy Merger	be
Зьліцьцё «Мэдуза»	Medusa merger	be
Зьменная туманнасьць Габла	Hubble's Variable Nebula	be
Зьменная туманнасьць Гінда	Hind's Variable Nebula	be
Зьмеяносца	Ophiuchi	be
Зьмяі	Serpentis	be
Зэфір	Zephyr	be
Зямля	Earth	be
Ибирапита	Ibirapitá	bg
Ибирапита	Ibirapitá	ru
Ивага	Yvaga	bg
Ивага	Yvaga	ru
Ида	Ida	bg
Ида	Ida	ru
Ида	Ida	sr
Идалго	Hidalgo	bg
Идальго	Hidalgo	ru
Иевус	Jebus	ru
Иждубар	Izhdubar	bg
Иждубар	Izhdubar	ru
Изагель	Isagel	ru
Изар	Izar	ru
Изар	Izar	sr
Изгубена галактика	Lost Galaxy	bg
Изгубената мъглявина на Струве	Struve's Lost Nebula	bg
Изток	Iztok	bg
Изток	Iztok	ru
Изумрудная туманность	Emerald Nebula	ru
Икар	Icarus	bg
Икар	Icarus	ru
Икар	Icarus	sr
Иклил	Iklil	bg
Иклиль	Iklil	ru
Иксбаланке	Ixbalanqué	bg
Иксбаланке	Ixbalanqué	ru
Илириец	Illyrian	bg
Иллириец	Illyrian	ru
Ильяпа	Illapa	ru
Иляпа	Illapa	bg
Ѝмай	Imai	bg
Имай	Imai	ru
Индейка	Turkey	ru
Индейца	Indi	ru
Индепенданс	Indépendance	ru
Индипенданс	Indépendance	bg
Инквил	Inquill	ru
Инкил	Inquill	bg
Интан	Intan	bg
Интан	Intan	ru
Интерамния	Interamnia	bg
Интерамния	Interamnia	ru
Интеркрус	Intercrus	bg
Интеркрус	Intercrus	ru
Инфракрасное скопление NGC 7129	NGC 7129 IR Cluster	ru
Ио	Io	ru
Ио	Io	sr
Иолай	Iolaus	ru
Иравади	Ayeyarwady	ru
Ирена	Irena	bg
Ирена	Irena	ru
Ирида	Iris	bg
Ирида	Iris	ru
Ирис	Iris	sr
Исигел	Isagel	bg
Исли	Isli	bg
Исли	Isli	ru
Истребитель Дарта Вейдера	Darth Vader's Starfighter	ru
Исчезающая галактика	Vanishing Galaxy	ru
Итокава	Itokawa	bg
Итокава	Itokawa	ru
Итонда	Itonda	bg
Итонда	Itonda	ru
Ѝцар	Izar	bg
Ібірапіта	Ibirapitá	uk
Івага	Yvaga	uk
Іда	Ida	be
Іда	Ida	uk
Ідальго	Hidalgo	uk
Іждубар	Izhdubar	uk
Ізагель	Isagel	uk
Ізар	Izar	be
Ізар	Izar	uk
Ізток	Iztok	uk
Ікар	Icarus	be
Ікар	Icarus	uk
Ікліл	Iklil	be
Ікліл	Iklil	uk
Їлдун	Yildun	uk
Ілірійська	Illyrian	uk
Ільдун	Yildun	be
Ільяпа	Illapa	uk
Імай	Imai	uk
Індепендансе	Indépendance	uk
Індзейца	Indi	be
Індичка	Turkey	uk
Індійця	Indi	uk
Інкіл	Inquill	uk
Інтан	Intan	uk
Інтерамнія	Interamnia	uk
Інтеркрус	Intercrus	uk
Інтэрамнія	Interamnia	be
Інтэркрус	Intercrus	be
Іо	Io	be
Іо	Io	uk
Іолай	Iolaus	uk
Іпатія	Hypatia	uk
Іраваді	Ayeyarwady	uk
Ірена	Irena	uk
Ірида	Iris	uk
Ірыс	Iris	be
Іслі	Isli	uk
Ітакава	Itokawa	be
Ітокава	Itokawa	uk
Ітонда	Itonda	uk
ІЧ скопішча NGC 7129	NGC 7129 IR Cluster	be
ІЧ-скупчення NGC 7129	NGC 7129 IR Cluster	uk
Ішбаланке	Ixbalanqué	uk
Йевус	Jebus	bg
Йѐд Постѐриор	Yed Posterior	bg
Йед Постериор	Yed Posterior	ru
Йѐд Прѝор	Yed Prior	bg
Йед Приор	Yed Prior	ru
Йилдун	Yildun	bg
Йилдун	Yildun	ru
Йо	Io	bg
Йолай	Iolaus	bg
Јапет	Iapetus	sr
јато 37	The 37 Cluster	sr
Јед Постериор	Yed Posterior	sr
Јед Приор	Yed Prior	sr
Јилдун	Yildun	sr
Јужне Плејаде	Southern Pleiades	sr
Јужни Аселус	Asellus Australis	sr
Јужни интегрални знак	Southern Integral Sign	sr
Јуно	Juno	sr
Јупитер	Jupiter	sr
к Једра	Markeb	sr
Каве	Kaveh	ru
Каве	Kaveh	uk
Кавех	Kaveh	bg
Кавиан	Kavian	bg
Кавиан	Kavian	ru
Кавіан	Kavian	uk
Кадм	Cadmus	ru
Кадм	Cadmus	uk
Кадмус	Cadmus	be
Кадъм	Cadmus	bg
Казарога	Capricorni	be
Калауси	Kalausi	bg
Калауси	Kalausi	ru
Калаусі	Kalausi	uk
Калвера	Calvera	ru
Калвера	Calvera	uk
Калеуче	Caleuche	bg
Калеуче	Caleuche	ru
Калеуче	Caleuche	uk
Калипсо	Calypso	bg
Калипсо	Calypso	ru
Калисто	Callisto	bg
Калисто	Callisto	sr
Калифорнија, маглина	California Nebula	sr
Калібры	The Hummingbird	be
Каліпса	Calypso	be
Каліпсо	Calypso	uk
Каліста	Callisto	be
Каллисто	Callisto	ru
Каллісто	Callisto	uk
Калядная ёлка Чарлі Браўна	Charlie Brown's Christmas Tree	be
Калясальнае касьмічнае вока	The Colossal Cosmic Eye	be
Камидимура (Очите на лъва)	Xamidimura	bg
Камила	Camilla	bg
Камила	Camilla	sr
Камилла	Camilla	ru
Камилло	Camillo	ru
Камило	Camillo	bg
Каміла	Camilla	be
Камілла	Camilla	uk
Камілло	Camillo	uk
Камоʼоалева	Kamo`oalewa	uk
Камоалева	Kamo`oalewa	ru
Камуи	Kamui	ru
Камуї	Kamui	uk
Камуй	Kamui	bg
Камуй	Kamuy	ru
Камуй	Kamuy	uk
Кан	Kang	bg
Канґ	Kang	be
Канг	Kang	ru
Канг	Kang	uk
Канопус	Canopus	be
Кано̀пус	Canopus	bg
Канопус	Canopus	ru
Канопус	Canopus	sr
Канопус	Canopus	uk
Капѐла	Capella	bg
Капела	Capella	sr
Капелла	Capella	ru
Капелла	Capella	uk
Капэла	Capella	be
Капэрнік	Copernicus	be
Карака	Karaka	bg
Карака	Karaka	ru
Карака	Karaka	uk
Кардэлія	Cordelia	be
Карина	Carina	ru
Каріна	Carina	uk
Карлик Пегаса	Pegasus Dwarf	uk
Карлик Печи	Fornax Dwarf	ru
Карлик у Килі	Carina Dwarf	uk
Карлик у Печі	Fornax Dwarf	uk
Карлик у Скульпторі	Sculptor Dwarf	uk
Карликова M81 A	M81 Dwarf A	uk
Карликова M81 B	M81 Dwarf B	uk
Карликова галактика Андромеда I	Andromeda I Dwarf Galaxy	uk
Карликова галактика Андромеда II	Andromeda II Dwarf Galaxy	uk
Карликова галактика Андромеда III	Andromeda III Dwarf Galaxy	uk
Карликова галактика Кінмена	Kinman Dwarf Galaxy	uk
Карликова галактика Лев II	Leo II Dwarf Galaxy	uk
Карликова галактика поблизу Регула	Regulus Dwarf Galaxy	uk
Карликова галактика у Водолії	Aquarius Dwarf Galaxy	uk
Карликова галактика у Годиннику	Horologium Dwarf Galaxy	uk
Карликова галактика у Драконі	Draco Dwarf Galaxy	uk
Карликова галактика у Змії	Serpens Dwarf Galaxy	uk
Карликова галактика у Килі	Carina Dwarf Galaxy	uk
Карликова галактика у Киті	Cetus Dwarf Galaxy	uk
Карликова галактика у Козерозі	Capricorn Dwarf Galaxy	uk
Карликова галактика у Малій Ведмедиці	Ursa Minor Dwarf Galaxy	uk
Карликова галактика у Насосі	Antlia Dwarf Galaxy	uk
Карликова галактика у Оріоні	Orion Dwarf Galaxy	uk
Карликова галактика у Пегасі	Pegasus Dwarf Galaxy	uk
Карликова галактика у Печі	Fornax Dwarf Galaxy	uk
Карликова галактика у Рибах	Pisces Dwarf Galaxy	uk
Карликова галактика у Сітці	Reticulum Dwarf Galaxy	uk
Карликова галактика у Скульпторі	Sculptor Dwarf Galaxy	uk
Карликова галактика у Стрільці	Sagittarius Dwarf Galaxy	uk
Карликова галактика у Тукані	Tucana Dwarf Galaxy	uk
Карликова галактика у Феніксі	Phoenix Dwarf Galaxy	uk
Карликова неправильна галактика у Скульпторі	Sculptor Dwarf Irregular Galaxy	uk
Карликова сферична галактика у Кассіопеї	Cassiopeia Dwarf Spheroidal Galaxy	uk
Карликовая галактика Андромеда I	Andromeda I Dwarf Galaxy	ru
Карликовая галактика Андромеда II	Andromeda II Dwarf Galaxy	ru
Карликовая галактика Андромеда III	Andromeda III Dwarf Galaxy	ru
Карликовая галактика Водолея	Aquarius Dwarf Galaxy	ru
Карликовая галактика Дракона	Draco Dwarf Galaxy	ru
Карликовая галактика Змеи	Serpens Dwarf Galaxy	ru
Карликовая галактика Киля	Carina Dwarf	ru
Карликовая галактика Киля	Carina Dwarf Galaxy	ru
Карликовая галактика Кинман	Kinman Dwarf Galaxy	ru
Карликовая галактика Кита	Cetus Dwarf Galaxy	ru
Карликовая галактика Козерога	Capricorn Dwarf Galaxy	ru
Карликовая галактика Лев II	Leo II Dwarf Galaxy	ru
Карликовая галактика Малой Медведицы	Ursa Minor Dwarf Galaxy	ru
Карликовая галактика Насоса	Antlia Dwarf Galaxy	ru
Карликовая галактика Ориона	Orion Dwarf Galaxy	ru
Карликовая галактика Пегаса	Pegasus Dwarf	ru
Карликовая галактика Пегаса	Pegasus Dwarf Galaxy	ru
Карликовая галактика Печи	Fornax Dwarf Galaxy	ru
Карликовая галактика Регула	Regulus Dwarf Galaxy	ru
Карликовая галактика Рыб	Pisces Dwarf Galaxy	ru
Карликовая галактика Сетки	Reticulum Dwarf Galaxy	ru
Карликовая галактика Скульптора	Sculptor Dwarf	ru
Карликовая галактика Скульптора	Sculptor Dwarf Galaxy	ru
Карликовая галактика Стрельца	Sagittarius Dwarf Galaxy	ru
Карликовая галактика Тукана	Tucana Dwarf Galaxy	ru
Карликовая галактика Феникса	Phoenix Dwarf	ru
Карликовая галактика Феникса	Phoenix Dwarf Galaxy	ru
Карликовая галактика Часов	Horologium Dwarf Galaxy	ru
Карликовая сфероидальная галактика Кассиопеи	Cassiopeia Dwarf Spheroidal Galaxy	ru
Карликовая сфероидальная галактика Секстанта	Sextans Dwarf Spheroidal Galaxy	ru
Карликове скупчення у Печі 3	Fornax Dwarf Cluster 3	uk
Карлік Печы	Fornax Dwarf	be
Карлікавае скопішча ў Печы 3	Fornax Dwarf Cluster 3	be
Карлікавая ґаляктыка «Андрамэда I»	Andromeda I Dwarf Galaxy	be
Карлікавая ґаляктыка «Андрамэда II»	Andromeda II Dwarf Galaxy	be
Карлікавая ґаляктыка «Андрамэда III»	Andromeda III Dwarf Galaxy	be
Карлікавая ґаляктыка «Арыён»	Orion Dwarf Galaxy	be
Карлікавая ґаляктыка «Вадаліў»	Aquarius Dwarf Galaxy	be
Карлікавая ґаляктыка «Гадзіньнік»	Horologium Dwarf Galaxy	be
Карлікавая ґаляктыка «Зьмяя»	Serpens Dwarf Galaxy	be
Карлікавая ґаляктыка «Казарог»	Capricorn Dwarf Galaxy	be
Карлікавая ґаляктыка «Леў II»	Leo II Dwarf Galaxy	be
Карлікавая ґаляктыка «Пэґас»	Pegasus Dwarf Galaxy	be
Карлікавая ґаляктыка «Рэґул»	Regulus Dwarf Galaxy	be
Карлікавая ґаляктыка ў Драконе	Draco Dwarf Galaxy	be
Карлікавая ґаляктыка ў Кілі	Carina Dwarf Galaxy	be
Карлікавая ґаляктыка ў Кіце	Cetus Dwarf Galaxy	be
Карлікавая ґаляктыка ў Малой мядзьведзіцы	Ursa Minor Dwarf Galaxy	be
Карлікавая ґаляктыка ў Печы	Fornax Dwarf Galaxy	be
Карлікавая ґаляктыка ў Помпе	Antlia Dwarf Galaxy	be
Карлікавая ґаляктыка ў Рыбах	Pisces Dwarf Galaxy	be
Карлікавая ґаляктыка ў Скульптары	Sculptor Dwarf Galaxy	be
Карлікавая ґаляктыка ў Стральцы	Sagittarius Dwarf Galaxy	be
Карлікавая ґаляктыка ў Тукане	Tucana Dwarf Galaxy	be
Карлікавая ґаляктыка ў Фэніксе	Phoenix Dwarf Galaxy	be
Карлікавая няправільная ґаляктыка «Арґо»	Argo Dwarf Irregular Galaxy	be
Карлікавая няправільная ґаляктыка «Леў»	Leo Dwarf Irregular Galaxy	be
Карлікавая няправільная ґаляктыка «Пэґас»	Pegasus Dwarf Irregular Galaxy	be
Карлікавая няправільная ґаляктыка «Скульптар»	Sculptor Dwarf Irregular Galaxy	be
Карлікавая сфэрычная ґаляктыка «Касіяпэя»	Cassiopeia Dwarf Spheroidal Galaxy	be
Карлікавая сфэрычная ґаляктыка «Сэкстанс»	Sextans Dwarf Spheroidal Galaxy	be
Карме	Carme	bg
Карме	Carme	ru
Карме	Carme	sr
Карме	Carme	uk
